comment,sentiment
质量不错大小合适颜色也和图片基本一致弹性面料活动起来也不会太紧绷舒适性更好搞活动三免一摊下来每条才60+非常超值,1
挺不错的~裤子穿起来挺好看的 布料也不错 家里人很喜欢,1
很不错 也很有型面料不错值得推荐卖家发货很快 服务态度也不错,1
速度快物流速度也不慢真心不发货错穿上很舒服很喜欢,1
我要两条不一样的结果给我发的是一样的气死我了,0
很喜欢穿上很舒服很好看而且也好配衣服穿上很合身做工很精致跟图片颜色一样值得购买,1
穿上不透气穿着浑身冒汗把我内衣都汗湿了质量很次便宜没有好货下次再也不买了,0
哈哈哈红红火火恍恍惚惚哈哈哈哈,1
质量不错 款式很好 做工细致 穿上合适 卖家发货很快 值得推荐,1
衣服都没有怎么穿斗都破啦了,0
衣服有点味道其他服务还好啦,1
裤子质量非常的好腰围大小很合适上身效果也好穿着也舒服很不错的裤子,1
裤子我很喜欢手感好很有型‘我很喜欢我男朋友穿这个裤子真心推荐希望大家也可以试试,1
物流快质量好款式靓值得购买穿着舒服推荐,1
有点小而且颜色也不对,0
质量不错比想象中的还满意上身效果非常满意大小合身很喜欢,1
质量一般快递慢,0
质量不错款式漂亮和卖家描述的一样,0
不要以为信誉低的卖家货质量不好我用我的亲身经历告诉大家掌柜服务态度非常好商品质量也非常不错顶你了,1
穿着也舒服大小合身质量挺好,1
不但有异味而且脱色,0
快递速度慢客服态度不好差评差评,0
满意的白体恤就是有点薄容易露dian羞羞哒,1
只能说有点坑这是冬天的裤子么夏天穿着还可以还有物流也慢11号买的22号才到发的是申通不是京东无语了,0
出差在外没来得及看回来发现买错码了跟客服说我出运费换竟然还是不同意挺失望的,0
双11的价格和现在比差价20一件要求退款,0
裤子很渣洗了会缩小,0
尺码不对料子不好唉路上邮了五六天才到还不如地摊货呢真是砸花花公子的站牌啊,0
宝贝尺码准大小合适款式很喜欢面料不错穿着舒服赞,1
这他吗的是双加吗靠,0
质量不错穿着很舒服大小正好很不错下次有需要还来,1
非常不好别买啊,0
穿着得劲舒适度不错价格优惠还会再来滴,1
昨晚收到的牛仔裤今天早上就穿了才来评价 收到牛仔裤就迫不及待的打开没令我失望太棒了很合身面料摸着很舒服牛仔裤也没有异味下次还会来的,1
容易退色布料还好勉强可以用,0
买给男朋友的质量很好穿上很好看,1
说好的修身呢裤脚大了一圈 我爸都穿不了 我的腰也没那么细 你就给我整老大 '我一星也不想给,0
衣服上的油污好几处,0
试穿了一下超级柔软舒服暖和物超所值的一次购物体验美美的,1
颜色和图片不太一样感觉被坑了,0
重发的裤子比我开始买的不一样质量差多了,0
黑色的洗过一次还脱毛,0
感觉被骗了与客服交流只是搪塞    准备入手的小伙伴自己看吧——图一是两条裤子对比其中一条叫领般另一条就他家的了可是你们看到了一模一样除了牌子不一样其他一模一样发货地址都一样也不知他两家在哪个小作坊贴的牌    图二是稀稀拉拉的走线    图三是我收到的裤子材质细看    图四是他们宣传照片小伙伴们自己对比图三和图四吧    反正他家客服咬定是一样的不知道你们觉得一样不,0
这个T恤不安逸得和农贸市场一二十的差不多样,0
质量差的要命,0
质量不错价格也实惠大小很合身客服态度很好物流也很快,1
这条裤子特别好买给男朋友的男朋友穿上很喜欢说我很有眼光的质量也特别的好,1
京东购物很给力支持京东,1
只能是失望质量差也就罢了色差也那么大~~,0
尺码很标准质量不错做工精细,1
给男票买的裤子回来试穿挺合适的有男神风范咋看都觉得合适咋看都顺眼裤子摸起来质量也挺好的值得大家购买,1
已经第三次购买了孩子爸爸一直很挑剔的这次在你家终于买到他满意的裤子他开心我也很高兴裤型满意面料也不错还很便宜好评必须的呀,1
虽然买大了一码但这裤脚也太大了吧,0
裤子不错比想象中的好本以为*左右的牛仔裤一般般没想到面料还真好穿着很舒服性价比还行对了快递挺快的顺丰就是快,1
质量一般实物前面的印花商标没有,0
裤子收到了超级不错哦面料挺好的版型好看,1
缩水缩的厉害 都成肚脐装了 ,0
衣服收到了包装真不错质量非常好,1
裤子质量超级好纯黑色的手感很好值得购买喜欢的宝贝快下手吧,1
*上次同款买了一条32的穿起来觉得小了一点现在又重买一条33的穿起来感觉还更小而却颜色也不对老子卖的黑色到手的就是一条要黑不黑要蓝不蓝这还不打紧 裤子布的质量非常差比起*的地摊货才不多老子发誓再也不买这家的裤子了垃圾垃圾垃圾垃圾垃圾垃圾,0
多次购买这款打底衫质量好价格实惠,1
和图片样式有区别有点长了,0
裤子很不错买给弟弟的他挺喜欢材料不错洗了不会变色穿着很修身值得购买,1
裤子质量挺不错的 色调也正 没有掉色之类的情况 还没有试穿  看起来效果不错 料子手感也不错 欢迎大家围观 购买,1
怎么说呢这个价位我就这样吧,1
质量很好穿着很有型比那买一送一的强多了做工精细就是遗憾没有赶上搞活动下次再来吧,1
京东死人了买个东西十天不发货,0
裤子质量非常好物流也非常快试穿了一下很舒服轻柔尺码也非常合适下一次还会从本店购买,1
一般般吧反正不是正品,0
直接上图    一起拍下买的两件不同码数的裤子颜色不同做工差异很大一件线头到处都是一件基本看不到问客服客服说工序不同造成的差异,1
裤子质量好弹力好裤形好穿上舒适显身材所以我选它的原因好评,1
买的这件衣服穿在身上到今天才知道上面有二个破洞想问一下这是为什么难道是自己弄的不可能啊求解释,1
很不满意 跟我看到的完全不一样,1
一个订单分三次发收到最后一个订单的商品都快半个月了还发错货你是在逗我吗差评一星都不想给差评,0
有点坑怎么和说的不一样尺码不标准,0
颜色不错 穿上很舒服 大小合适,1
牛仔裤收到了是正品料子很舒服客服服务也很好很满意的一次购物 买到了自己想要的下次会再来的,1
太大难看建议别买,0
裤子已经收到了给我爸买的摸起来很舒服我爸穿着也刚刚好很实惠质量很好一次满意的网购,1
垃圾的一比试了一下上半截是什么布料痒了我一晚上百十块钱的东西买个教训吧,0
裤子质量不错款式漂亮性价比高值得够买,1
不好意思评价晚了一下买了三件非纯棉不易变形不算很好看但是总体还可以老公喜欢,1
迟来的评价宝贝不错穿在老公身上身材显瘦杠杠滴尺码挺准29码的物超所值这款型很好狠修身穿的也很舒服老公也很满意在您家店里又看中夏款已经加入购物车会关注您家的店,1
一般吗有异味下次不再购买这个牌子了,0
裤子不错质量也可以五星好评,1
不一样不要买,0
和白色一起买的没有白色的好洗过两次就拉的很长不满意,0
颜色也正质量没问题喜欢的亲赶快购买吧,1
差评差评差评 这什么衣服啊M号都这么大,0
卖家态度非常好发货速度很快周围的同事都说不错大小合适穿着比较舒适,1
这次买的商品一点都 不满意 快递 到了 电话都 不打一个 裤子买大了 想换货 都联系不上人 超级差 差评 大家 不要来这家 买裤子 物流 真的不行 差 差 差,0
质量超级好超级喜欢物有所值准备再买一件大家不要犹豫了很好的男盆友很喜欢,1
质量很好面料不错样式很好看穿,1
料子不错穿在身上很舒服剪裁做工很细心不说高大上但是看着很简洁大气的那种,1
裤子很合适老公穿着也舒服很不错的喜欢的亲赶快行动吧,1
宝贝非常好哦物流快快哒给男朋友买的非常喜欢呢质量也是棒棒哒真的是很开心的一次购物呢喜欢的朋友快点下单哦,1
可以的买的大码用中小码代很强大而且衣服脏得跟什么一样真是很良心,0
面料很柔软很舒服重要的是价格还这么实惠物流每次都超快一如既往的支持喜爱,1
差评不满意大了换货几天都没人受理,0
说好的皮带没有送客服完全是信口开河裤子味道很大,0
要掉色这样很不好,0
京东品质值得信赖继续保持始终首选满分,1
挺中意这个裤子的但客服态度太差了受不了,0
这家的裤子版型很好面料舒服尺码标准 好评,1
不错 老公很喜欢 穿上很舒服,1
这发货速度差评在线支付还不如货到付款,0
快递刚过来试了下 合身今天洗了下M码变L码了什么质量黑心棉吗这是,0
裤子质量很好 很舒服 样式也好看,1
垃圾中的战斗鸡,0
裤子穿着挺舒服的感觉还不错下次我还会再买,1
这衣服质量太差而且还缩水各位买的时候要三思虽然不贵但也不要浪费钱,0
这件裤子真不错在这个价位能买到这样的裤子还是挺不错的好评物流也快店家的服务也不错,1
裤子不是全蓝居然还有白色,0
面料不错不扎肉没什么味道整体不错,1
尺码合适修身款质量不错价格更是比外面的价格实惠多了很好的卖家下次有需要还会来光顾的,1
一般用手摸起来硬硬的假贷,0
褪色 垃圾东西,0
没有什么想说的根本就是老人穿的,0
第二次买了一如既往的好刚到就上身试很合适面料很软有弹性赞\\≧▽≦/,1
不错挺实惠的,0
买家朋友在本店买要三思而后行哦太差太差,0
奶奶的夏天的裤子冬天卖,0
衣服质量很不错穿起来舒服好看大方大小也合身,1
还没穿摸起来没我之前买的好物流超慢整整六天才到,0
今天收到了裤子试穿后感觉不错弹力修身穿上很舒服,1
料子不行妈的居然全是好评,0
物有所值质量很好很柔软和描述的一样非常棒很愉快的一次购物    个人建议选小一码的我平常穿33的这次选的32的回来大小长短正合适,1
性价比高手感好质量不错和描述的一样,1
衣服不错老公很喜欢下次有合适的再过来很满意,1
说是修身裤结果发来的是直筒裤还是别人二手的和我以前买的直筒裤对比一下比我直筒裤还大,1
太大了都不知道什么码数的,0
衣服的质量很好很耐穿而且冬天穿也很暖和款式也比较适合我,1
太坑老子了我要的是浅蓝给我发深蓝的我的裤子刚刚收到价格就便宜三十再不买这家的货,0
昨天拿到商品商家说保真我查了一下官方网站根本查不到我所买的商品的防伪码希望京东能打击这样的假货让客户放心在这个平台消费,0
地摊货垃圾看折纹裤子前边小后面大,0
以为是李维斯结果是什么利堡质量一般般上当受骗的感觉,0
真心很难看,0
质量差差差,0
买回来后也没看洗衣服的时候才发现商标处有个洞果断差评,0
裤子买的非常值得甚是欢喜质量和手感都非常的棒,1
外表跟图片不太像而且号码偏大一些穿着宽松而且裤腿不是很长除了穿着暖和外还凑合吧可能我个人试着不太合适,1
